id,maintenance_fund_id,year,amount,created_at,updated_at,fee_collection_type_id,how_collected,other_fee_type
19523,1808,2017,varies p/m,2017-07-03 15:20:58.213334,2017-09-15 01:58:11.028333,715507355,,
19642,474,2017,975.00,2017-09-15 02:00:51.130666,2017-09-15 02:00:51.130666,943965439,,
19643,6522,2017,"1,000.00",2017-09-15 16:14:15.704766,2017-09-15 16:14:15.704766,943965439,,
19644,4201,2017,"1,300.00",2017-09-18 16:09:44.335356,2017-09-18 16:09:44.335356,943965439,,
19645,6523,2017,See Below,2017-09-19 17:48:07.235129,2017-09-19 17:48:07.235129,956606309,,
19646,6524,2017,See Below,2017-09-19 17:55:12.82899,2017-09-19 17:55:12.82899,956606309,,
19647,6525,2016,$ 100.00,2017-09-19 18:19:55.206956,2017-09-19 18:19:55.206956,895066696,,
19648,5539,2017,$ VARIES P/M,2017-09-19 19:38:37.616412,2017-09-19 19:38:37.616412,715507355,,
19649,5024,2017,$ 160.00 p/m,2017-09-19 20:04:27.649364,2017-09-19 20:04:27.649364,715507355,,
19650,5186,2017,$ 124.08,2017-09-19 21:42:59.86513,2017-09-19 21:42:59.86513,943965439,,
19651,109,2017,VARIES P/QTR,2017-09-20 01:10:15.229112,2017-09-20 01:10:15.229112,956606308,,
19652,6526,2017,See Below,2017-09-20 16:23:27.877225,2017-09-20 16:23:27.877225,956606309,,
19653,308,2017,375.00,2017-09-20 17:26:07.854785,2017-09-20 17:26:07.854785,895066696,,
17143,4288,2017,"1,468.00",2017-01-03 22:21:36.300847,2017-09-21 01:40:59.506463,943965439,,
19654,4939,2017,670.00,2017-09-21 01:42:38.80204,2017-09-21 01:42:38.80204,943965439,,
19655,586,2017,470.00,2017-09-21 01:44:11.956743,2017-09-21 01:44:11.956743,943965439,,
16860,6398,2017,$ 450.00,2016-11-29 21:09:45.080711,2017-09-21 16:49:53.518874,943965439,,
19656,2264,2017,$ varies p/m,2017-09-21 18:13:30.875807,2017-09-21 18:13:30.875807,715507355,,
19657,4632,2017,SEE BELOW,2017-09-21 19:55:33.489701,2017-09-21 19:55:33.489701,715507355,,
19658,6527,2017,VARIES P/M,2017-09-21 21:04:22.012463,2017-09-21 21:04:22.012463,715507355,,
19659,5330,2017,"1,311.00",2017-09-22 13:37:49.905211,2017-09-22 13:37:49.905211,943965439,,
19660,4959,2017,100.00,2017-09-22 16:32:34.705442,2017-09-22 16:32:34.705442,943965439,,
19661,5242,2017,560.00 P/6MTHS,2017-09-22 16:49:34.440781,2017-09-22 16:49:34.440781,86044396,,
19662,2996,2017,254.00,2017-09-22 16:50:20.309054,2017-09-22 16:50:20.309054,943965439,,
19663,355,2017,"$ 1,750.00",2017-09-22 19:02:41.834746,2017-09-22 19:02:41.834746,943965439,,
19664,5922,2017,$ 150.00 P/M,2017-09-25 17:01:45.134817,2017-09-25 17:01:45.134817,715507355,,
19665,5922,2017,$ 150.00 P/M,2017-09-25 17:03:02.704084,2017-09-25 17:03:02.704084,715507355,,
19666,6528,2017,45.00**,2017-09-26 17:38:21.938931,2017-09-26 17:44:30.346066,715507355,,
19667,2188,2017,See Below,2017-09-26 19:23:17.71737,2017-09-26 19:23:17.71737,956606309,,
19668,5524,2017,VARIES ,2017-09-27 16:15:56.020045,2017-09-27 16:15:56.020045,943965439,,
19669,3885,2017,See Below,2017-09-28 02:13:28.780392,2017-09-28 02:13:28.780392,956606309,,
19670,451,2017,200.00 P/M,2017-09-28 19:46:10.525478,2017-09-28 19:46:10.525478,715507355,,
19671,6529,2017,See Below,2017-09-29 17:29:34.538889,2017-09-29 17:29:34.538889,956606309,,
19672,2253,2017,274.00,2017-10-02 15:46:03.475081,2017-10-02 15:46:03.475081,943965439,,
19673,6530,2017,SEE BELOW,2017-10-02 15:58:33.934546,2017-10-02 15:58:49.415509,956606309,,
19674,4347,2017, SEE BELOW,2017-10-02 18:11:53.049764,2017-10-02 18:11:53.049764,956606309,,
19675,370,2017, SEE BELOW,2017-10-02 18:13:01.819539,2017-10-02 18:13:01.819539,956606309,,
19676,942,2017,SEE BELOW,2017-10-02 18:14:11.745291,2017-10-02 18:14:11.745291,956606309,,
19677,2374,2017, SEE BELOW,2017-10-02 18:15:11.717581,2017-10-02 18:15:11.717581,956606309,,
19678,2691,2017, SEE BELOW,2017-10-02 18:15:48.69865,2017-10-02 18:15:48.69865,956606309,,
19679,5244,2017, SEE BELOW,2017-10-02 18:16:28.93827,2017-10-02 18:16:28.93827,956606309,,
19680,3385,2017, SEE BELOW,2017-10-02 20:07:41.323901,2017-10-02 20:07:41.323901,956606309,,
19681,3024,2017,640.00,2017-10-03 01:57:30.765051,2017-10-03 01:57:30.765051,943965439,,
19682,6531,2017, SEE BELOW,2017-10-04 13:56:27.471241,2017-10-04 13:56:27.471241,956606309,,
19683,5760,2017,See Below,2017-10-04 19:38:38.898078,2017-10-04 19:38:38.898078,956606309,,
19684,5562,2017,695.00,2017-10-04 19:40:19.49754,2017-10-04 19:40:19.49754,943965439,,
19685,608,2017,VARIES P/M,2017-10-04 19:52:19.769628,2017-10-04 19:52:19.769628,715507355,,
19686,2689,2017, SEE BELOW,2017-10-04 21:09:40.370201,2017-10-04 21:09:40.370201,956606309,,
19687,4892,2017,249.00,2017-10-05 20:37:07.061787,2017-10-05 20:37:07.061787,943965439,,
19688,6532,2017,See Below,2017-10-09 14:42:44.717054,2017-10-09 14:42:44.717054,956606309,,
19689,4678,2017,"$ 1,500.00 P/YR + H2O P/QTR",2017-10-09 15:35:26.114623,2017-10-09 15:35:26.114623,943965439,,
19690,6533,2017,"2,500.00",2017-10-09 16:29:19.239484,2017-10-09 16:29:19.239484,943965439,,
19691,4622,2017,$ 325.00 P/M,2017-10-09 16:31:31.976376,2017-10-09 16:31:31.976376,715507355,,
19692,4196,2017,VARIES P/M,2017-10-09 17:42:59.691018,2017-10-09 17:42:59.691018,715507355,,
19693,2007,2017,$ VARIES P/M,2017-10-10 14:18:36.454941,2017-10-10 14:18:36.454941,715507355,,
19694,6534,2017,$100.00 P/M,2017-10-10 15:01:37.430047,2017-10-10 15:01:37.430047,715507355,,
19695,6535,2017,UNKNOWN,2017-10-10 16:43:15.544884,2017-10-10 16:43:15.544884,956606309,,
19709,1969,2017,975.00 P/QTR,2017-10-13 15:10:42.2699,2017-10-13 15:10:42.2699,956606308,,
19696,629,2017,VARIES P/M,2017-10-10 17:40:30.828892,2017-10-10 17:40:55.764998,715507355,,
19697,6536,2017, SEE BELOW,2017-10-10 18:31:15.607272,2017-10-10 18:31:15.607272,956606309,,
19698,343,2017,See Below,2017-10-10 19:08:42.664287,2017-10-10 19:08:42.664287,956606309,,
19699,448,2017,VARIES P/M,2017-10-10 21:02:57.59153,2017-10-10 21:02:57.59153,715507355,,
19700,6537,2017,250.00,2017-10-11 15:07:42.327683,2017-10-11 15:07:42.327683,943965439,,
19701,3020,2017,VARIES P/M,2017-10-11 19:02:28.736869,2017-10-11 19:02:28.736869,715507355,,
19702,4074,2017,312.00 P/M,2017-10-11 19:38:12.560502,2017-10-11 19:38:12.560502,715507355,,
19703,3237,2018,352.00,2017-10-12 14:54:40.352132,2017-10-12 14:54:40.352132,943965439,,
19704,6538,2017,SEE BELOW,2017-10-12 15:57:10.801081,2017-10-12 15:57:10.801081,956606309,,
19705,2475,2017,VARIES P/6MTHS,2017-10-12 18:50:47.626102,2017-10-12 18:50:47.626102,86044396,,
19706,6539,2017,"2,889.00",2017-10-12 18:56:06.868172,2017-10-12 18:56:06.868172,943965439,,
19707,2430,2017, SEE BELOW,2017-10-12 20:57:19.092781,2017-10-12 20:57:19.092781,956606309,,
19708,1558,2017,VARIES P/M,2017-10-13 01:33:19.346499,2017-10-13 01:33:19.346499,715507355,,
19710,797,2017,"2,000.00",2017-10-13 15:11:56.783641,2017-10-13 15:11:56.783641,943965439,,
19711,2697,2017,VARIES ,2017-10-13 19:10:00.123023,2017-10-13 19:10:00.123023,943965439,,
19712,1076,2017,"1,350.00",2017-10-16 13:56:29.769983,2017-10-16 13:56:29.769983,943965439,,
19713,1296,2017,375.00,2017-10-17 01:51:04.374343,2017-10-17 01:51:04.374343,943965439,,
19714,85,2017,$ 600.00 P/QTR,2017-10-17 16:06:19.803144,2017-10-17 16:06:19.803144,956606308,,
19715,1514,2017,VARIES P/M,2017-10-17 18:06:12.531289,2017-10-17 18:06:12.531289,715507355,,
19716,1566,2017,300.00,2017-10-17 22:03:25.593133,2017-10-17 22:03:25.593133,943965439,,
19717,1566,2018,300.00,2017-10-17 22:03:31.824011,2017-10-17 22:03:31.824011,943965439,,
19718,6540,2017,150.00,2017-10-18 14:40:14.822022,2017-10-18 14:40:14.822022,943965439,,
19719,1075,2017,$ 100.00 p/lt,2017-10-18 14:57:31.821193,2017-10-18 14:57:31.821193,943965439,,
19720,3427,2017,396.00,2017-10-18 19:11:26.50295,2017-10-18 19:11:26.50295,943965439,,
19721,3162,2017,120.00,2017-10-18 19:14:35.009942,2017-10-18 19:14:35.009942,943965439,,
19722,5499,2017,$ 40.00 SENIOR or $100.00 JUNIOR (MAY-APR),2017-10-19 15:13:32.21128,2017-10-19 15:13:32.21128,943965439,,
19723,5467,2017,"1,100.00 P/6MTHS",2017-10-19 16:06:15.754702,2017-10-19 16:06:15.754702,86044396,,
19724,741,2017,215.00 (OCT-SEPT),2017-10-19 16:07:34.60915,2017-10-19 16:07:34.60915,943965439,,
19725,4024,2017,485.00,2017-10-19 16:08:27.257151,2017-10-19 16:08:27.257151,943965439,,
19726,4564,2017,"$ 1,770.00*",2017-10-20 18:35:53.615894,2017-10-20 18:36:03.109549,943965439,,
19727,136,2017,$ 100.00,2017-10-20 18:45:19.789424,2017-10-20 18:45:19.789424,68692764,,
19728,5403,2017,$ 300.00,2017-10-20 19:15:14.619239,2017-10-20 19:15:14.619239,943965439,,
19729,6541,2017,"$ 1,200.00",2017-10-23 13:30:59.137952,2017-10-23 13:30:59.137952,943965439,,
19730,1599,2017,$ 75.00 VOLUNTARY,2017-10-23 13:47:53.059823,2017-10-23 13:47:53.059823,68692764,,
19731,5518,2017,600.00,2017-10-23 15:32:04.187096,2017-10-23 15:32:04.187096,943965439,,
19732,1556,2017,$ 400.65 p/m,2017-10-23 16:05:08.02768,2017-10-23 16:05:08.02768,715507355,,
19733,3756,2017,$100.00,2017-10-24 21:50:11.929979,2017-10-24 21:50:11.929979,68692764,,
19734,4536,2018,875.00,2017-10-25 15:48:47.399701,2017-10-25 15:48:47.399701,943965439,,
19735,3934,2018,611.00,2017-10-25 15:54:20.266766,2017-10-25 15:58:09.173074,943965439,,
19736,4888,2017,$ 400.00 p/qtr,2017-10-25 17:33:48.421158,2017-10-25 18:19:27.59511,956606308,,
19737,272,2017,VARIES P/M,2017-10-26 01:25:52.440241,2017-10-26 01:25:52.440241,715507355,,
19738,4705,2017,87.95 P/M,2017-10-26 01:26:54.10903,2017-10-26 01:26:54.10903,715507355,,
19740,5039,2017,"2,200.00",2017-10-26 17:51:55.051991,2017-10-26 17:51:55.051991,943965439,,
19741,5039,2018,"2,200.00",2017-10-26 17:52:09.415841,2017-10-26 17:52:09.415841,943965439,,
19742,6542,2018,"$ 1,700.00",2017-10-26 21:30:28.903544,2017-10-26 21:30:28.903544,943965439,,
19743,2882,2018,220.00,2017-10-27 01:12:02.789124,2017-10-27 01:12:02.789124,943965439,,
19744,2977,2017,"1,280.00",2017-10-27 16:03:57.638669,2017-10-27 16:03:57.638669,943965439,,
19745,2385,2018,600.00*,2017-10-27 16:05:02.504557,2017-10-27 16:05:02.504557,943965439,,
19746,6116,2017,"1,147.50 P/6MTHS",2017-10-27 16:09:29.619462,2017-10-27 16:09:29.619462,86044396,,
19747,2403,2018,257.68,2017-10-27 16:10:11.647844,2017-10-27 16:10:11.647844,943965439,,
19748,6543,2017,See Below,2017-10-30 19:38:44.910645,2017-10-30 19:38:44.910645,956606309,,
19750,1005,2017,$ 555.00,2017-10-30 21:39:32.506415,2017-10-30 21:39:32.506415,943965439,,
19752,699,2017,"2,200.00",2017-10-31 19:06:42.288645,2017-10-31 19:06:42.288645,943965439,,
19753,715,2018,395.00,2017-10-31 19:08:14.743011,2017-10-31 19:08:14.743011,943965439,,
19754,2756,2017,SEE BELOW,2017-11-01 15:38:27.663535,2017-11-01 15:38:27.663535,956606309,,
19755,922,2017,SEE BELOW,2017-11-01 16:38:04.604709,2017-11-01 16:38:04.604709,956606309,,
19756,468,2017,360.00,2017-11-01 17:26:46.113679,2017-11-01 17:26:46.113679,943965439,,
19757,468,2018,360.00,2017-11-01 17:26:53.65502,2017-11-01 17:26:53.65502,943965439,,
19758,3659,2017,"3,050.00",2017-11-01 17:29:00.089474,2017-11-01 17:29:00.089474,943965439,,
19759,732,2017,"1,166.00",2017-11-01 18:02:04.855523,2017-11-01 18:02:04.855523,943965439,,
19761,1066,2018,719.00 B/HO RATE,2017-11-01 18:02:59.634124,2017-11-01 18:02:59.634124,943965439,,
19762,6545,2017,See Below,2017-11-02 02:10:42.573461,2017-11-02 02:10:42.573461,956606309,,
19763,766,2018,480.00,2017-11-02 16:00:11.313146,2017-11-02 16:00:11.313146,943965439,,
19764,2092,2018,275.00,2017-11-02 22:03:29.377314,2017-11-02 22:03:29.377314,943965439,,
19765,2679,2018,252.00,2017-11-02 22:04:48.781617,2017-11-02 22:04:48.781617,943965439,,
19766,4933,2017,$ 385.00 P/M,2017-11-03 15:58:47.841637,2017-11-03 15:58:47.841637,715507355,,
19749,6544,2017,"$ 1,185.00 P/YR + $75.00 WTR P/M",2017-10-30 19:44:56.606504,2017-11-03 16:47:32.554496,943965439,,
19767,1732,2018,374.00,2017-11-03 17:17:27.579816,2017-11-03 17:17:27.579816,943965439,,
19768,2307,2017,VARIES P/M,2017-11-03 17:29:13.512549,2017-11-03 17:29:13.512549,715507355,,
19621,6516,2017,$ 50.00 p/m PROPOSED,2017-09-06 17:02:55.51461,2017-11-06 15:17:40.636756,956606309,,
19769,302,2018,460.00,2017-11-06 17:38:05.388612,2017-11-06 17:38:05.388612,943965439,,
19770,850,2018,280.00,2017-11-06 17:40:56.621331,2017-11-06 17:40:56.621331,943965439,,
19771,1245,2018,650.00,2017-11-06 17:41:47.629175,2017-11-06 17:41:47.629175,943965439,,
19772,295,2017,$ 345.00 P/M,2017-11-06 22:19:23.166086,2017-11-06 22:19:23.166086,715507355,,
19773,2665,2017,200.00 P/M,2017-11-07 02:32:17.030854,2017-11-07 02:32:17.030854,715507355,,
19774,175,2018,197.00 P/QTR,2017-11-07 22:39:35.314436,2017-11-07 22:39:35.314436,956606308,,
19775,5090,2017,750.00,2017-11-07 22:40:20.573721,2017-11-07 22:40:20.573721,943965439,,
19776,5090,2018,750.00,2017-11-07 22:40:26.936801,2017-11-07 22:40:26.936801,943965439,,
19777,1,2018,See Below,2017-11-08 03:07:56.670141,2017-11-08 03:07:56.670141,956606309,,
19778,5729,2018,See Below,2017-11-08 03:08:31.312407,2017-11-08 03:08:31.312407,956606309,,
19779,121,2018,See Below,2017-11-08 03:11:34.910675,2017-11-08 03:11:34.910675,956606309,,
19780,341,2018,See Below,2017-11-08 03:11:51.75311,2017-11-08 03:11:51.75311,956606309,,
19781,411,2018,See Below,2017-11-08 03:12:12.007636,2017-11-08 03:12:12.007636,956606309,,
19782,442,2018,See Below,2017-11-08 03:12:30.037343,2017-11-08 03:12:30.037343,956606309,,
19783,452,2018,See Below,2017-11-08 03:12:53.532328,2017-11-08 03:12:53.532328,956606309,,
19784,6254,2018,See Below,2017-11-08 03:13:14.618163,2017-11-08 03:13:14.618163,956606309,,
19785,525,2018,See Below,2017-11-08 03:13:45.219482,2017-11-08 03:13:45.219482,956606309,,
19786,603,2018,See Below,2017-11-08 03:14:08.336461,2017-11-08 03:14:08.336461,956606309,,
19787,5886,2018,See Below,2017-11-08 03:14:35.557706,2017-11-08 03:14:35.557706,956606309,,
19788,869,2018,See Below,2017-11-08 03:14:53.284373,2017-11-08 03:14:53.284373,956606309,,
19789,6089,2018,See Below,2017-11-08 03:15:13.060978,2017-11-08 03:15:13.060978,956606309,,
19790,964,2018,See Below,2017-11-08 03:15:32.410248,2017-11-08 03:15:32.410248,956606309,,
19791,6014,2018,See Below,2017-11-08 03:15:49.344388,2017-11-08 03:15:49.344388,956606309,,
19792,5377,2018,See Below,2017-11-08 03:16:07.246775,2017-11-08 03:16:07.246775,956606309,,
19793,5808,2018,See Below,2017-11-08 03:16:23.49552,2017-11-08 03:16:23.49552,956606309,,
19794,1014,2018,See Below,2017-11-08 03:16:38.9579,2017-11-08 03:16:38.9579,956606309,,
19795,5385,2018,See Below,2017-11-08 03:16:57.259417,2017-11-08 03:16:57.259417,956606309,,
19796,5690,2018,See Below,2017-11-08 03:17:26.535571,2017-11-08 03:17:26.535571,956606309,,
19797,5386,2018,See Below,2017-11-08 03:17:44.320305,2017-11-08 03:17:44.320305,956606309,,
19798,1015,2018,See Below,2017-11-08 03:18:04.282892,2017-11-08 03:18:04.282892,956606309,,
19799,6523,2018,See Below,2017-11-08 03:18:25.072718,2017-11-08 03:18:25.072718,956606309,,
19800,6069,2018,See Below,2017-11-08 03:18:56.853148,2017-11-08 03:18:56.853148,956606309,,
19801,5378,2018,See Below,2017-11-08 03:19:21.949381,2017-11-08 03:19:21.949381,956606309,,
19802,6134,2018,See Below,2017-11-08 03:19:59.024945,2017-11-08 03:19:59.024945,956606309,,
19803,1019,2018,See Below,2017-11-08 03:20:14.45613,2017-11-08 03:20:14.45613,956606309,,
19804,6337,2018,See Below,2017-11-08 03:20:34.818297,2017-11-08 03:20:34.818297,956606309,,
19805,1101,2018,See Below,2017-11-08 03:20:52.281395,2017-11-08 03:20:52.281395,956606309,,
19806,1134,2018,See Below,2017-11-08 03:21:09.076513,2017-11-08 03:21:09.076513,956606309,,
19807,5911,2018,See Below,2017-11-08 03:21:25.774273,2017-11-08 03:21:25.774273,956606309,,
19808,6053,2018,See Below,2017-11-08 03:21:40.861256,2017-11-08 03:21:40.861256,956606309,,
19809,1361,2018,See Below,2017-11-08 03:21:56.998337,2017-11-08 03:21:56.998337,956606309,,
19810,1381,2018,See Below,2017-11-08 03:22:20.27525,2017-11-08 03:22:20.27525,956606309,,
19811,5501,2018,See Below,2017-11-08 03:22:38.450295,2017-11-08 03:22:38.450295,956606309,,
19812,1434,2018,See Below,2017-11-08 03:23:09.877448,2017-11-08 03:23:09.877448,956606309,,
19813,6056,2018,See Below,2017-11-08 03:23:28.454034,2017-11-08 03:23:28.454034,956606309,,
19814,1486,2018,See Below,2017-11-08 03:23:45.119128,2017-11-08 03:23:45.119128,956606309,,
19815,1491,2018,See Below,2017-11-08 03:24:06.586884,2017-11-08 03:24:06.586884,956606309,,
19751,200,2018,120.00 (FEB-JAN),2017-10-31 19:05:50.578756,2017-11-16 19:10:24.847727,943965439,,
19760,732,2018,"1,166.00",2017-11-01 18:02:22.468495,2018-04-11 21:33:45.695288,956606309,,
19816,5552,2018,See Below,2017-11-08 03:24:21.748694,2017-11-08 03:24:21.748694,956606309,,
19817,1536,2018,See Below,2017-11-08 03:24:41.792569,2017-11-08 03:24:41.792569,956606309,,
19821,5627,2018,See Below,2017-11-08 03:26:02.148647,2017-11-08 03:26:02.148647,956606309,,
19823,5738,2018,See Below,2017-11-08 03:26:45.559355,2017-11-08 03:26:45.559355,956606309,,
19828,2188,2018,See Below,2017-11-08 03:28:34.874401,2017-11-08 03:28:34.874401,956606309,,
19829,5533,2018,See Below,2017-11-08 03:30:36.430591,2017-11-08 03:30:36.430591,956606309,,
19832,2482,2018,See Below,2017-11-08 03:31:39.378337,2017-11-08 03:31:39.378337,956606309,,
19835,2555,2018,See Below,2017-11-08 03:32:48.481284,2017-11-08 03:32:48.481284,956606309,,
19836,2595,2018,See Below,2017-11-08 03:33:09.190604,2017-11-08 03:33:09.190604,956606309,,
19837,2696,2018,See Below,2017-11-08 03:33:28.927721,2017-11-08 03:33:28.927721,956606309,,
19839,6018,2018,See Below,2017-11-08 03:34:31.900233,2017-11-08 03:34:31.900233,956606309,,
19840,2754,2018,See Below,2017-11-08 03:34:53.968463,2017-11-08 03:34:53.968463,956606309,,
19841,2763,2018,See Below,2017-11-08 03:35:11.24048,2017-11-08 03:35:11.24048,956606309,,
19842,6403,2018,See Below,2017-11-08 03:35:29.995886,2017-11-08 03:35:29.995886,956606309,,
19844,5978,2018,See Below,2017-11-08 03:36:01.796587,2017-11-08 03:36:01.796587,956606309,,
19845,6076,2018,See Below,2017-11-08 03:36:29.681989,2017-11-08 03:36:29.681989,956606309,,
19847,5814,2018,See Below,2017-11-08 03:37:09.380517,2017-11-08 03:37:09.380517,956606309,,
19848,3161,2018,See Below,2017-11-08 03:37:28.088993,2017-11-08 03:37:28.088993,956606309,,
19849,5536,2018,See Below,2017-11-08 03:38:10.265116,2017-11-08 03:38:10.265116,956606309,,
19850,3116,2018,See Below,2017-11-08 03:38:28.831788,2017-11-08 03:38:28.831788,956606309,,
19852,5864,2018,See Below,2017-11-08 03:39:49.353287,2017-11-08 03:39:49.353287,956606309,,
19853,3271,2018,See Below,2017-11-08 03:40:03.156749,2017-11-08 03:40:03.156749,956606309,,
19855,6219,2018,See Below,2017-11-08 03:40:35.758569,2017-11-08 03:40:35.758569,956606309,,
19856,3327,2018,See Below,2017-11-08 03:40:52.530406,2017-11-08 03:40:52.530406,956606309,,
19857,3346,2018,See Below,2017-11-08 03:41:09.474275,2017-11-08 03:41:09.474275,956606309,,
19858,3398,2018,See Below,2017-11-08 03:41:32.834711,2017-11-08 03:41:32.834711,956606309,,
19861,5786,2018,See Below,2017-11-08 03:42:22.689833,2017-11-08 03:42:22.689833,956606309,,
19863,5300,2018,See Below,2017-11-08 03:42:54.560739,2017-11-08 03:42:54.560739,956606309,,
19864,3710,2018,See Below,2017-11-08 03:43:12.057762,2017-11-08 03:43:12.057762,956606309,,
19865,3861,2018,See Below,2017-11-08 03:43:28.941275,2017-11-08 03:43:28.941275,956606309,,
19869,5431,2018,See Below,2017-11-08 03:44:37.614808,2017-11-08 03:44:37.614808,956606309,,
19870,5289,2018,See Below,2017-11-08 03:44:59.758915,2017-11-08 03:44:59.758915,956606309,,
19871,4195,2018,See Below,2017-11-08 03:45:15.254173,2017-11-08 03:45:15.254173,956606309,,
19872,4233,2018,See Below,2017-11-08 03:45:41.0467,2017-11-08 03:45:41.0467,956606309,,
19873,4251,2018,See Below,2017-11-08 03:46:07.944474,2017-11-08 03:46:07.944474,956606309,,
19875,4278,2018,See Below,2017-11-08 03:46:53.506322,2017-11-08 03:46:53.506322,956606309,,
19876,5373,2018,See Below,2017-11-08 03:47:08.864016,2017-11-08 03:47:08.864016,956606309,,
19878,4329,2018,See Below,2017-11-08 03:56:17.283758,2017-11-08 03:56:17.283758,956606309,,
19882,5672,2018,See Below,2017-11-08 03:57:19.285091,2017-11-08 03:57:19.285091,956606309,,
19886,4716,2018,See Below,2017-11-08 03:58:31.413046,2017-11-08 03:58:31.413046,956606309,,
19888,4916,2018,See Below,2017-11-08 03:59:06.069829,2017-11-08 03:59:06.069829,956606309,,
19889,4826,2018,See Below,2017-11-08 03:59:21.458063,2017-11-08 03:59:21.458063,956606309,,
19893,5138,2018,See Below,2017-11-08 04:00:37.536027,2017-11-08 04:00:37.536027,956606309,,
19894,5141,2018,See Below,2017-11-08 04:00:53.021696,2017-11-08 04:00:53.021696,956606309,,
19818,5656,2018,See Below,2017-11-08 03:24:59.440128,2017-11-08 03:24:59.440128,956606309,,
19819,6156,2018,See Below,2017-11-08 03:25:20.538685,2017-11-08 03:25:20.538685,956606309,,
19820,1794,2018,See Below,2017-11-08 03:25:44.67919,2017-11-08 03:25:44.67919,956606309,,
19822,1841,2018,See Below,2017-11-08 03:26:21.68032,2017-11-08 03:26:21.68032,956606309,,
19824,1928,2018,See Below,2017-11-08 03:27:06.431778,2017-11-08 03:27:06.431778,956606309,,
19825,2091,2018,See Below,2017-11-08 03:27:27.79694,2017-11-08 03:27:27.79694,956606309,,
19826,2098,2018,See Below,2017-11-08 03:27:49.593494,2017-11-08 03:27:49.593494,956606309,,
19827,2114,2018,See Below,2017-11-08 03:28:17.82737,2017-11-08 03:28:17.82737,956606309,,
19830,5483,2018,See Below,2017-11-08 03:30:54.311502,2017-11-08 03:30:54.311502,956606309,,
19831,2448,2018,See Below,2017-11-08 03:31:20.54147,2017-11-08 03:31:20.54147,956606309,,
19833,2510,2018,See Below,2017-11-08 03:32:11.628435,2017-11-08 03:32:11.628435,956606309,,
